entry_date,exit_date,days_held,S_entry,S_exit,K1,K2,premium,max_profit,max_loss,pnl,pnl_pct,short_delta,sigma,exit_reason,signal
2013-05-31,2013-06-03,3,131.07327270507812,131.8,124.52,117.97,0.033,0.033,6.517,0.0207,0.32,-0.0237,0.0981,profit_target,signal_A
2013-06-03,2013-06-05,2,131.79501342773438,129.33,125.21,118.62,0.0304,0.0304,6.5596,-0.1555,-2.37,-0.0222,0.0967,stop_loss,signal_A
2013-06-05,2013-06-06,1,129.3250732421875,130.5,122.86,116.39,0.0477,0.0477,6.4223,0.0246,0.38,-0.0313,0.1046,profit_target,signal_A
2013-06-06,2013-06-07,1,130.4959259033203,132.16,123.97,117.45,0.0555,0.0555,6.4645,0.0326,0.5,-0.0347,0.1073,profit_target,signal_A
2013-06-07,2013-06-12,5,132.1558380126953,129.71,125.55,118.94,0.0714,0.0714,6.5386,-0.1666,-2.55,-0.0412,0.1122,stop_loss,signal_A
2013-06-12,2013-06-13,1,129.70997619628906,131.68,123.22,116.74,0.0919,0.0919,6.3881,0.0584,0.91,-0.0497,0.1186,profit_target,signal_A
2013-06-13,2013-06-18,5,131.68270874023438,132.91,125.1,118.51,0.1094,0.1094,6.4806,0.0745,1.15,-0.0554,0.1225,profit_target,signal_A
2013-06-18,2013-06-20,2,132.90966796875,127.83,126.26,119.62,0.109,0.109,6.531,-1.0025,-15.35,-0.0549,0.1223,stop_loss,signal_A
2013-06-20,2013-06-26,6,127.82550811767578,129.1,121.43,115.04,0.225,0.225,6.165,0.1209,1.96,-0.0911,0.1473,profit_target,signal_A
2013-06-26,2013-07-01,5,129.09848022460938,130.08,122.64,116.19,0.2659,0.2659,6.1841,0.1415,2.29,-0.1007,0.154,profit_target,signal_A
2013-07-01,2013-07-05,4,130.0819549560547,131.42,123.58,117.07,0.2579,0.2579,6.2521,0.1323,2.12,-0.0984,0.1522,profit_target,signal_A
2013-07-05,2013-07-09,4,131.42015075683594,133.12,124.85,118.28,0.2741,0.2741,6.2959,0.1571,2.49,-0.1016,0.1545,profit_target,signal_A
2013-07-09,2013-07-11,2,133.12124633789062,134.98,126.47,119.81,0.2917,0.2917,6.3683,0.1503,2.36,-0.1048,0.1567,profit_target,signal_A
2013-07-11,2013-07-17,6,134.9834442138672,135.39,128.23,121.49,0.311,0.311,6.429,0.1565,2.43,-0.1081,0.1593,profit_target,signal_A
2013-07-17,2013-07-19,2,135.39453125,136.38,128.62,121.86,0.2662,0.2662,6.4938,0.1364,2.1,-0.0978,0.152,profit_target,signal_A
2013-07-19,2013-07-26,7,136.3780517578125,136.33,129.56,122.74,0.2203,0.2203,6.5997,0.1412,2.14,-0.0863,0.1438,profit_target,signal_A
2013-07-26,2013-08-01,6,136.32977294921875,137.58,129.51,122.7,0.1349,0.1349,6.6751,0.1084,1.62,-0.0624,0.1275,profit_target,signal_A
